date,open,high,low,close,volume
2025-11-15 22:30:00,95416.15,95503.32,95155.98,95225.37,100.04565
2025-11-15 22:45:00,95225.37,95313.91,95125.29,95279.99,75.0953
2025-11-15 23:00:00,95280.0,95545.11,95225.78,95545.1,62.8621
2025-11-15 23:15:00,95545.11,95653.78,95422.8,95612.5,79.37573
2025-11-15 23:30:00,95612.51,95648.51,95376.68,95488.13,50.14574
2025-11-15 23:45:00,95488.14,95660.0,95398.43,95619.62,155.59438
2025-11-16 00:00:00,95619.63,95634.01,95493.96,95540.06,54.39075
2025-11-16 00:15:00,95540.06,95694.01,95530.7,95635.72,64.83134
2025-11-16 00:30:00,95635.72,95690.37,95542.31,95571.29,68.08682
2025-11-16 00:45:00,95571.29,95638.59,95555.89,95596.24,52.4577
2025-11-16 01:00:00,95596.23,95704.81,95358.89,95377.82,103.38264
2025-11-16 01:15:00,95377.81,95377.82,95242.0,95268.08,86.78687
2025-11-16 01:30:00,95268.09,95454.0,95205.74,95453.99,58.42888
2025-11-16 01:45:00,95453.99,95564.25,95362.0,95362.0,56.27413
2025-11-16 02:00:00,95362.01,95493.97,95040.71,95488.88,134.04926
2025-11-16 02:15:00,95488.88,95493.97,95227.64,95450.01,80.66056
2025-11-16 02:30:00,95450.0,95453.51,94874.0,95003.54,329.05505
2025-11-16 02:45:00,95003.53,95384.0,94841.62,95276.62,169.86586
2025-11-16 03:00:00,95276.61,95469.62,95094.31,95287.25,141.02507
2025-11-16 03:15:00,95287.25,95798.18,95287.25,95660.45,189.82064
2025-11-16 03:30:00,95660.44,95739.81,95596.23,95731.63,118.25571
2025-11-16 03:45:00,95731.63,95969.98,95666.01,95963.88,107.95553
2025-11-16 04:00:00,95963.89,95979.79,95780.75,95780.76,104.4652
2025-11-16 04:15:00,95780.76,95951.17,95771.17,95814.9,82.92528
2025-11-16 04:30:00,95814.9,95847.55,95663.38,95797.59,56.20237
2025-11-16 04:45:00,95797.58,95850.0,95630.22,95825.02,77.51701
2025-11-16 05:00:00,95825.02,95928.88,95722.35,95870.97,109.38369
2025-11-16 05:15:00,95870.97,95903.08,95698.51,95835.76,94.0722
2025-11-16 05:30:00,95835.76,95835.76,95650.72,95686.82,84.21758
2025-11-16 05:45:00,95686.81,95836.3,95670.11,95821.79,62.21055
2025-11-16 06:00:00,95821.8,96040.03,95813.51,96040.0,84.96674
2025-11-16 06:15:00,96039.99,96192.0,95903.07,95966.37,188.62712
2025-11-16 06:30:00,95966.37,95973.79,95861.76,95947.91,67.79143
2025-11-16 06:45:00,95947.91,95987.73,95859.92,95881.82,50.17039
2025-11-16 07:00:00,95881.83,96043.64,95777.0,95949.67,58.01777
2025-11-16 07:15:00,95949.67,95996.82,95900.0,95978.88,41.46031
2025-11-16 07:30:00,95978.88,96010.0,95936.13,95936.15,45.8231
2025-11-16 07:45:00,95936.15,95972.32,95754.0,95813.53,54.88139
2025-11-16 08:00:00,95813.52,95929.44,95773.27,95854.91,64.95876
2025-11-16 08:15:00,95854.92,95971.29,95721.68,95820.75,73.18588
2025-11-16 08:30:00,95820.75,95942.9,95820.75,95919.27,84.2795
2025-11-16 08:45:00,95919.28,96100.0,95919.28,96099.99,115.29291
2025-11-16 09:00:00,96099.98,96238.0,95924.99,95958.93,120.95345
2025-11-16 09:15:00,95958.93,96029.18,95859.35,95869.42,77.66497
2025-11-16 09:30:00,95869.43,96046.09,95869.43,96046.09,79.7809
2025-11-16 09:45:00,96046.09,96179.6,95893.38,96116.94,99.70687
2025-11-16 10:00:00,96116.93,96121.16,95938.63,96062.7,63.8581
2025-11-16 10:15:00,96062.7,96133.28,95936.0,96107.63,66.12674
2025-11-16 10:30:00,96107.64,96218.99,96056.0,96197.0,67.48352
2025-11-16 10:45:00,96196.99,96635.11,96163.91,96629.75,414.4369
2025-11-16 11:00:00,96629.74,96629.74,96375.05,96519.99,255.90391
2025-11-16 11:15:00,96520.0,96600.84,96403.2,96481.27,160.57922
2025-11-16 11:30:00,96481.28,96520.37,96408.02,96437.95,88.03966
2025-11-16 11:45:00,96437.96,96516.17,96422.0,96444.71,70.81844
2025-11-16 12:00:00,96444.71,96446.94,95903.07,95931.39,308.08401
2025-11-16 12:15:00,95931.4,96088.45,95536.14,95608.64,327.70085
2025-11-16 12:30:00,95608.65,95762.45,95500.0,95579.64,230.61693
2025-11-16 12:45:00,95579.63,95688.0,95524.75,95627.13,153.62607
2025-11-16 13:00:00,95627.13,95744.83,95581.56,95669.21,105.62154
2025-11-16 13:15:00,95669.21,95900.0,95650.0,95815.85,134.66072
2025-11-16 13:30:00,95815.85,95842.0,95436.46,95818.26,186.20434
2025-11-16 13:45:00,95818.26,95887.86,95672.83,95743.9,121.46931
2025-11-16 14:00:00,95743.9,95846.14,95556.95,95762.42,122.17847
2025-11-16 14:15:00,95762.42,95836.16,95368.42,95390.01,102.48172
2025-11-16 14:30:00,95390.01,95523.99,95205.74,95224.39,178.15216
2025-11-16 14:45:00,95224.39,95456.08,95117.48,95420.44,158.92201
2025-11-16 15:00:00,95420.44,95557.53,95303.6,95461.99,131.71358
2025-11-16 15:15:00,95461.99,95480.97,95329.36,95408.02,61.90994
2025-11-16 15:30:00,95408.02,95673.9,95366.01,95596.23,131.05301
2025-11-16 15:45:00,95596.24,95667.42,95531.12,95531.13,72.17703
2025-11-16 16:00:00,95531.13,95538.44,95300.0,95449.92,100.4331
2025-11-16 16:15:00,95449.93,95555.0,95380.0,95428.7,61.62158
2025-11-16 16:30:00,95428.7,95472.24,95342.02,95416.34,78.99455
2025-11-16 16:45:00,95416.33,95436.43,94368.24,94573.46,798.72568
2025-11-16 17:00:00,94573.46,94945.52,94378.0,94415.07,490.27007
2025-11-16 17:15:00,94415.08,94556.0,94116.06,94304.42,1129.54588
2025-11-16 17:30:00,94304.42,94471.18,94022.89,94330.37,641.2819
2025-11-16 17:45:00,94330.37,94485.42,94100.24,94224.47,284.37752
2025-11-16 18:00:00,94224.47,94388.6,94198.68,94276.19,171.35966
2025-11-16 18:15:00,94276.2,94540.64,94132.37,94397.09,372.16087
2025-11-16 18:30:00,94397.09,94515.68,93903.03,94010.92,774.23999
2025-11-16 18:45:00,94010.92,94439.52,93770.48,94357.67,896.25658
2025-11-16 19:00:00,94357.66,95567.79,94242.0,95184.0,838.69781
2025-11-16 19:15:00,95184.0,95283.98,94573.45,94828.12,919.8466
2025-11-16 19:30:00,94828.12,94828.12,94136.66,94161.84,399.2417
2025-11-16 19:45:00,94161.84,94197.53,93775.81,94049.64,1098.30839
2025-11-16 20:00:00,94049.63,94589.22,94010.75,94487.61,288.99501
2025-11-16 20:15:00,94487.61,94600.0,94111.09,94399.04,135.82764
