date,open,high,low,close,volume
2025-11-16 19:00:00,3079.84,3128.0,3072.89,3117.13,18578.0124
2025-11-16 19:15:00,3117.14,3123.81,3089.74,3094.46,9346.605
2025-11-16 19:30:00,3094.49,3094.49,3056.1,3060.77,10297.0455
2025-11-16 19:45:00,3060.76,3069.5,3043.04,3060.44,7458.3746
2025-11-16 20:00:00,3060.45,3111.0,3057.61,3107.53,9573.2359
2025-11-16 20:15:00,3107.53,3116.28,3090.86,3105.01,6179.809
2025-11-16 20:30:00,3105.0,3111.46,3092.97,3099.37,3072.0262
2025-11-16 20:45:00,3099.37,3103.96,3087.45,3091.09,3325.2142
2025-11-16 21:00:00,3091.09,3111.71,3085.29,3106.06,3058.868
2025-11-16 21:15:00,3106.05,3117.21,3092.08,3111.75,3728.3375
2025-11-16 21:30:00,3111.75,3114.02,3097.27,3098.89,1906.4756
2025-11-16 21:45:00,3098.9,3101.52,3089.31,3089.32,1268.9225
2025-11-16 22:00:00,3089.32,3096.89,3066.57,3072.09,9176.4303
2025-11-16 22:15:00,3072.09,3078.0,3058.4,3067.09,5191.1546
2025-11-16 22:30:00,3067.09,3076.35,3060.65,3064.76,4135.0829
2025-11-16 22:45:00,3064.77,3077.42,3064.5,3073.63,3913.3982
2025-11-16 23:00:00,3073.64,3081.51,3043.76,3071.37,16116.7812
2025-11-16 23:15:00,3071.37,3083.85,3059.13,3077.9,6888.5086
2025-11-16 23:30:00,3077.9,3085.67,3063.94,3066.01,5200.9057
2025-11-16 23:45:00,3066.01,3102.65,3064.77,3091.86,4595.0656
2025-11-17 00:00:00,3091.86,3092.67,3004.0,3065.65,37272.4094
2025-11-17 00:15:00,3065.65,3103.9,3062.73,3091.09,10587.0615
2025-11-17 00:30:00,3091.09,3107.0,3086.31,3100.02,6335.3339
2025-11-17 00:45:00,3099.99,3107.28,3092.23,3095.29,4944.6413
2025-11-17 01:00:00,3095.29,3103.99,3087.48,3094.83,5358.5334
2025-11-17 01:15:00,3094.83,3123.12,3069.0,3121.65,10061.7449
2025-11-17 01:30:00,3121.65,3140.4,3108.59,3125.82,11401.3882
2025-11-17 01:45:00,3125.81,3140.95,3116.37,3136.32,4529.9694
2025-11-17 02:00:00,3136.33,3142.01,3123.47,3127.92,3785.6413
2025-11-17 02:15:00,3127.92,3147.72,3119.63,3141.19,5124.658
2025-11-17 02:30:00,3141.18,3142.5,3128.52,3130.07,2686.1966
2025-11-17 02:45:00,3130.07,3135.05,3113.85,3114.66,3272.6195
2025-11-17 03:00:00,3114.66,3155.0,3111.61,3152.01,8128.6415
2025-11-17 03:15:00,3152.0,3160.35,3140.0,3151.2,5564.9808
2025-11-17 03:30:00,3151.2,3153.46,3139.65,3143.73,3288.3814
2025-11-17 03:45:00,3143.73,3149.66,3140.87,3149.4,1962.5359
2025-11-17 04:00:00,3149.4,3168.16,3148.06,3167.87,3800.8608
2025-11-17 04:15:00,3167.55,3180.42,3163.53,3170.25,6053.9658
2025-11-17 04:30:00,3170.26,3177.04,3166.46,3170.51,2637.6617
2025-11-17 04:45:00,3170.52,3179.19,3169.72,3176.6,2725.7755
2025-11-17 05:00:00,3176.59,3180.93,3168.59,3171.04,2872.3407
2025-11-17 05:15:00,3171.04,3193.67,3165.93,3192.32,5206.0556
2025-11-17 05:30:00,3192.32,3193.16,3181.1,3191.65,2620.0739
2025-11-17 05:45:00,3191.66,3192.94,3183.03,3185.43,2386.2588
