Price,adj_close,close,close,high,high,low,low,open,open,volume,volume
Ticker,APPLE,AAPL,APPLE,AAPL,APPLE,AAPL,APPLE,AAPL,APPLE,AAPL,APPLE
date,,,,,,,,,,,
2015-12-29 01:00:00,,24.517492294311523,,24.673066414898024,,24.093611302224808,,24.11615785240755,,123724800,
2015-12-30 01:00:00,,24.197322845458984,,24.508469315471615,,24.16575733633558,,24.481414147760834,,100855200,
2015-12-31 01:00:00,,23.73285675048828,,24.131935944163136,,23.63364988463391,,24.127427323074837,,163649200,
2016-01-04 01:00:00,,23.753154754638672,,23.757665097176886,,22.997834077504077,,23.135370281661345,,270597600,
2016-01-05 01:00:00,,23.157913208007812,,23.865885498795894,,23.090273562249713,,23.843338950209862,,223164000,
2016-01-06 01:00:00,,22.704723358154297,,23.081257824955806,,22.517585430560796,,22.67315784168351,,273829600,
2016-01-07 01:00:00,,21.746475219726562,,22.576200859718405,,21.741966598506444,,22.24927163523591,,324377600,
2016-01-08 01:00:00,,21.86146354675293,,22.34622200825535,,21.81637045646062,,22.219959979283978,,283192000,
2016-01-11 01:00:00,,22.2154541015625,,22.334952363018157,,21.94714551589993,,22.31466098436711,,198957600,
2016-01-12 01:00:00,,22.537878036499023,,22.70247114149596,,22.285352170810707,,22.670905623308887,,196616800,
2016-01-13 01:00:00,,21.958423614501953,,22.81520641838158,,21.938132232188153,,22.61904778838924,,249758400,
2016-01-14 01:00:00,,22.43866729736328,,22.655118985288468,,21.586395011851792,,22.086936314819855,,252680400,
2016-01-15 01:00:00,,21.899789810180664,,22.030562162170725,,21.500710683814113,,21.690103701021048,,319335600,
2016-01-19 01:00:00,,21.793825149536133,,22.24250778814382,,21.53228039444584,,22.18839573268043,,212350800,
2016-01-20 01:00:00,,21.823135375976562,,22.13879218491175,,21.063304551920083,,21.442092378604062,,289337600,
2016-01-21 01:00:00,,21.712657928466797,,22.068897518731085,,21.406020056200077,,21.884013071057744,,208646000,
2016-01-22 01:00:00,,22.867061614990234,,22.876080579854502,,22.17938231595851,,22.23800300728876,,263202000,
2016-01-25 01:00:00,,22.420635223388672,,22.891864551220547,,22.36877660271937,,22.889609379837076,,207178000,
2016-01-26 01:00:00,,22.544639587402344,,22.74530681313795,,22.111739620884507,,22.531112001008523,,300308000,
2016-01-27 01:00:00,,21.063304901123047,,21.787059886927032,,21.045266975698283,,21.654034057349705,,533478800,
2016-01-28 01:00:00,,21.214370727539062,,21.31132243592467,,20.83107423588885,,21.1467310808786,,222715200,
2016-01-29 01:00:00,,21.947147369384766,,21.947147369384766,,21.272995672044384,,21.372202563227233,,257666000,
2016-02-01 01:00:00,,21.741962432861328,,21.80509343899483,,21.509729780216986,,21.750981393764814,,163774000,
2016-02-02 01:00:00,,21.302309036254883,,21.654040078890674,,21.257214210153034,,21.51424869826253,,149428800,
2016-02-03 01:00:00,,21.723936080932617,,21.834415400506057,,21.212122248458595,,21.419553299141082,,183857200,
2016-02-04 01:00:00,,21.898479461669922,,22.063965629074396,,21.578844165073992,,21.730727616148123,,185886800,
2016-02-05 01:00:00,,21.313617706298828,,21.971025981954458,,21.238810532180526,,21.880348680221665,,185672400,
2016-02-08 01:00:00,,21.538042068481445,,21.694458624149277,,21.091457833006686,,21.111859315670777,,216085600,
2016-02-09 01:00:00,,21.533506393432617,,21.748865169160446,,21.293213049729875,,21.374822436180885,,177324800,
2016-02-10 01:00:00,,21.370290756225586,,21.841811340568256,,21.33175346517059,,21.74433354408901,,169374400,
2016-02-11 01:00:00,,21.241077423095703,,21.47230464218728,,20.989448717950868,,21.261480638674737,,200298800,
2016-02-12 01:00:00,,21.306819915771484,,21.42243353339356,,21.084662314330053,,21.35215943715558,,161405600,
2016-02-16 01:00:00,,21.907546997070312,,21.955152179618764,,21.447361836243363,,21.540304793735505,,196231600,
2016-02-17 01:00:00,,22.243053436279297,,22.263454917085824,,21.796469241466262,,21.914348499463074,,179452800,
2016-02-18 01:00:00,,21.821407318115234,,22.41760760939652,,21.782868302016265,,22.406272299451153,,156084000,
2016-02-19 01:00:00,,21.771535873413086,,21.93475465991879,,21.71713018775304,,21.76246797088215,,141496800,
2016-02-22 01:00:00,,21.961956024169922,,21.966490840071426,,21.744331558086568,,21.83274144338526,,137123200,
2016-02-23 01:00:00,,21.465503692626953,,21.875816379034177,,21.433766895309585,,21.853147485168304,,127770400,
2016-02-24 01:00:00,,21.78513526916504,,21.848608852713806,,21.154930790323082,,21.304548576852696,,145022800,
2016-02-25 01:00:00,,21.934751510620117,,21.934751510620117,,21.592445589707793,,21.77380015523725,,110330800,
2016-02-26 01:00:00,,21.968765258789062,,22.22039227680643,,21.893956338270513,,22.03450454461026,,115964400,
2016-02-29 01:00:00,,21.918886184692383,,22.267992648023185,,21.90981828219379,,21.957423473167232,,140865200,
2016-03-01 01:00:00,,22.789384841918945,,22.843790529227164,,22.08437139689242,,22.136511405643443,,201628400,
2016-03-02 01:00:00,,22.839258193969727,,22.87099499007076,,22.587629503793217,,22.78485250487163,,132678400,
2016-03-03 01:00:00,,23.009275436401367,,23.05688062631293,,22.771247757318044,,22.800718872162474,,147822800,
2016-03-04 01:00:00,,23.351579666137695,,23.519331522367473,,22.979804347182302,,23.206496699205122,,184220400,
2016-03-07 01:00:00,,23.093154907226562,,23.310779398939523,,22.886863997551092,,23.211034191665604,,143315600,
2016-03-08 01:00:00,,22.902732849121094,,23.06821906177893,,22.759917260038176,,22.846059749235305,,126247600,
2016-03-09 01:00:00,,22.923137664794922,,23.027415968321794,,22.730447728110132,,22.966208047637537,,108806800,
2016-03-10 01:00:00,,22.934473037719727,,23.177033871914215,,22.703247516988704,,22.98888046691315,,134054400,
2016-03-11 01:00:00,,23.181560516357422,,23.186093602429043,,23.009273843703955,,23.1770257007604,,109632800,
2016-03-14 01:00:00,,23.24050521850586,,23.328916849974,,23.07275331860583,,23.102224438937156,,100304400,
2016-03-15 01:00:00,,23.707490921020508,,23.843506011179247,,23.542004712818144,,23.56694101445858,,160270800,
2016-03-16 01:00:00,,24.022594451904297,,24.099669039487516,,23.709757825882104,,23.71429264251982,,153214000,
2016-03-17 01:00:00,,23.984060287475586,,24.135943803666237,,23.79363774293908,,23.92058495294607,,137682800,
2016-03-18 01:00:00,,24.01125717163086,,24.142739170934313,,23.8457726979607,,24.10646755890895,,176820800,
2016-03-21 01:00:00,,24.008989334106445,,24.40343356702225,,23.834435243600403,,24.01352242043917,,142010800,
2016-03-22 01:00:00,,24.192615509033203,,24.321830120159664,,23.85030946816187,,23.859377372568666,,129777600,
2016-03-23 01:00:00,,24.058866500854492,,24.27195793431858,,24.006728211512822,,24.1382102334173,,102814000,
2016-03-24 01:00:00,,23.95458221435547,,24.08606420344629,,23.777762443280135,,23.909244432370954,,104532000,
2016-03-28 02:00:00,,23.84577751159668,,24.072469943939566,,23.816306388495462,,24.0293978283461,,77645600,
2016-03-29 02:00:00,,24.41023826599121,,24.435174568930254,,23.775498839494148,,23.777766247813826,,124760400,
2016-03-30 02:00:00,,24.836416244506836,,25.031371826883497,,24.61879177035917,,24.630127081007462,,182404400,
2016-03-31 02:00:00,,24.707199096679688,,24.913489968311293,,24.682262799459924,,24.8726852755449,,103553600,
2016-04-01 02:00:00,,24.93389320373535,,24.936160611694472,,24.52811365532926,,24.659595644549775,,103496000,
2016-04-04 02:00:00,,25.190061569213867,,25.43262238207788,,24.997371634435904,,25.031375842310005,,149424800,
2016-04-05 02:00:00,,24.893089294433594,,25.101647595122472,,24.804679406015985,,24.825082619241513,,106314800,
2016-04-06 02:00:00,,25.15378761291504,,25.158322429290177,,24.75480851866221,,24.988303135262203,,105616400,
2016-04-07 02:00:00,,24.605188369750977,,25.03136937366459,,24.509977995928587,,24.924823690304834,,127207600,
2016-04-08 02:00:00,,24.632394790649414,,24.884021740771797,,24.52131427941791,,24.689067885533632,,94326800,
2016-04-11 02:00:00,,24.714006423950195,,25.074448264636043,,24.67093604100065,,24.702672840869106,,117630000,
2016-04-12 02:00:00,,25.035905838012695,,25.04950682673289,,24.63239369707538,,24.78654284797231,,108929200,
2016-04-13 02:00:00,,25.398618698120117,,25.466625385745292,,25.117520584312434,,25.117520584312434,,133029200,
2016-04-14 02:00:00,,25.412214279174805,,25.477955273883552,,25.237661915622667,,25.303402910331414,,101895600,
2016-04-15 02:00:00,,24.902162551879883,,25.45756003110272,,24.87496056776389,,25.414487916884465,,187756000,
2016-04-18 02:00:00,,24.364892959594727,,24.69812923969216,,24.242478890986884,,24.68452825302193,,243286000,
2016-04-19 02:00:00,,24.235685348510742,,24.482779234688476,,24.081534447111306,,24.45557552402066,,129539600,
2016-04-20 02:00:00,,24.285552978515625,,24.503177446199846,,24.042992211766236,,24.174474201468847,,122444000,
2016-04-21 02:00:00,,24.022594451904297,,24.240218953318198,,23.920581831865228,,24.240218953318198,,126210000,
2016-04-22 02:00:00,,23.956850051879883,,24.13820464212083,,23.716556689907346,,23.80496657703028,,134732400,
2016-04-25 02:00:00,,23.820837020874023,,23.950051615428237,,23.69162242631981,,23.802701214386417,,112126400,
2016-04-26 02:00:00,,23.655353546142578,,23.870712381629517,,23.555610057989227,,23.555610057989227,,224064800,
2016-04-27 02:00:00,,22.175046920776367,,22.376802985860067,,21.689925401414946,,21.762466888529023,,458408400,
2016-04-28 02:00:00,,21.49724006652832,,22.188650828210754,,21.365758063359937,,22.12744464302586,,328970800,
2016-04-29 02:00:00,,21.25014305114746,,21.472302342805527,,20.97131239445713,,21.30681614570532,,274126000,
2016-05-02 02:00:00,,21.22747802734375,,21.327223245389547,,20.946379911381666,,21.302286940878098,,192640400,
2016-05-03 02:00:00,,21.576576232910156,,21.703523385405433,,21.2365377348476,,21.354416986518185,,227325200,
2016-05-04 02:00:00,,21.352157592773438,,21.73980138711214,,21.268280782602496,,21.581115670263795,,164102000,
2016-05-05 02:00:00,,21.26548957824707,,21.45479026135099,,21.137769474011133,,21.438825248321496,,143562000,
2016-05-06 02:00:00,,21.146894454956055,,21.313386499818005,,20.948470641158863,,21.2951420119271,,174799600,
2016-05-09 02:00:00,,21.162857055664062,,21.38636723232578,,21.117241490999312,,21.210752093520146,,131745600,
2016-05-10 02:00:00,,21.306537628173828,,21.34074885936699,,21.00776313853493,,21.28601193349123,,134747200,
2016-05-11 02:00:00,,21.098995208740234,,21.340751590683794,,21.08759088353109,,21.320225893374197,,114876400,
2016-05-12 02:00:00,,20.60407829284668,,21.160576005658577,,20.40565624020589,,21.146892206181526,,305258800,
2016-05-13 02:00:00,,20.645130157470703,,20.90741398495114,,20.52653317585696,,20.52653317585696,,177571200,
2016-05-16 02:00:00,,21.411449432373047,,21.527766915008076,,20.90284864251872,,21.07162183493153,,245039200,
2016-05-17 02:00:00,,21.322507858276367,,21.59847550804325,,21.213033979719814,,21.56426600852928,,187667600,
2016-05-18 02:00:00,,21.566545486450195,,21.714793031247805,,21.41373725506838,,21.475317834318677,,168249600,
2016-05-19 02:00:00,,21.484432220458984,,21.584784693234788,,21.340747149029838,,21.584784693234788,,121768400,
2016-05-20 02:00:00,,21.717069625854492,,21.764964655054165,,21.557417788466694,,21.58478712231889,,128104000,
2016-05-23 02:00:00,,21.993040084838867,,22.166375741727613,,21.819704427950118,,21.86531999031862,,152074400,
2016-05-24 02:00:00,,22.328304290771484,,22.371636894552335,,22.08654619048236,,22.173214878155196,,140560800,
2016-05-25 02:00:00,,22.720596313476562,,22.747963915785718,,22.376206150618863,,22.50392626821119,,152675200,
2016-05-26 02:00:00,,22.900774002075195,,22.973757175311228,,22.497084465694552,,22.734280213725686,,225324800,
2016-05-27 02:00:00,,22.887086868286133,,22.914456208866284,,22.63620733649736,,22.67954169073527,,145364800,
2016-05-31 02:00:00,,22.77532386779785,,22.898483247578266,,22.538128218597283,,22.716024520483863,,169228800,
2016-06-01 02:00:00,,22.456029891967773,,22.702348738474534,,22.426381077872996,,22.58375000198343,,116693200,
2016-06-02 02:00:00,,22.287254333496094,,22.314621931348405,,22.03865429931745,,22.25988499558797,,160766400,
2016-06-03 02:00:00,,22.332866668701172,,22.412691723878453,,22.225672277439237,,22.303217859651237,,114019600,
2016-06-06 02:00:00,,22.494808197021484,,23.238325634094547,,22.2484910207387,,22.348841818462617,,93170000,
2016-06-07 02:00:00,,22.586029052734375,,22.777610939469497,,22.5700640405111,,22.636205302594902,,89638000,
2016-06-08 02:00:00,,22.565500259399414,,22.70690413682509,,22.50620090496461,,22.58374474225539,,83392400,
2016-06-09 02:00:00,,22.727436065673828,,22.8049799182945,,22.456029101389614,,22.465152214648974,,106405600,
2016-06-10 02:00:00,,22.54041290283203,,22.6590098756707,,22.4605878499545,,22.47199043461949,,126851600,
2016-06-13 02:00:00,,22.200586318969727,,22.606557013557584,,22.145849381519177,,22.508485724761755,,152082000,
2016-06-14 02:00:00,,22.227956771850586,,22.46059181277351,,22.066025424570018,,22.19602674506602,,127727600,
2016-06-15 02:00:00,,22.15496826171875,,22.444621386336923,,22.12988014100204,,22.31005767157862,,117780800,
2016-06-16 02:00:00,,22.24847412109375,,22.294087927224574,,21.910926039538097,,21.99759296720873,,125307200,
2016-06-17 02:00:00,,21.74216079711914,,22.043216551506706,,21.73531889771012,,22.036374652097685,,244032800,
2016-06-20 02:00:00,,21.689708709716797,,22.02497578428626,,21.673743693787593,,21.89497444313241,,137647600,
2016-06-21 02:00:00,,21.87444305419922,,21.974793811075436,,21.5939130014374,,21.653212362356832,,142185600,
2016-06-22 02:00:00,,21.79233741760254,,22.097953863452847,,21.746721854005294,,21.951987540053324,,116876400,
2016-06-23 02:00:00,,21.917774200439453,,21.961108546687086,,21.72391285889613,,21.88128349311697,,128960800,
2016-06-24 02:00:00,,21.301979064941406,,21.58935099951601,,21.13092463198961,,21.190223989295156,,301245600,
2016-06-27 02:00:00,,20.991804122924805,,21.222157956003795,,20.868644699498095,,21.210753628998063,,181958400,
2016-06-28 02:00:00,,21.345314025878906,,21.3612807785024,,21.01460944838268,,21.187945113442538,,161779600,
2016-06-29 02:00:00,,21.53005027770996,,21.564261510143265,,21.354433429911598,,21.431979006097457,,146124000,
2016-06-30 02:00:00,,21.803739547729492,,21.842511470934888,,21.507246220795786,,21.539176244618556,,143345600,
2016-07-01 02:00:00,,21.869882583618164,,22.00216511593841,,21.742162477960512,,21.778653190981583,,104106000,
2016-07-05 02:00:00,,21.66460609436035,,21.758116653751916,,21.543727948848378,,21.75583544155686,,110820800,
2016-07-06 02:00:00,,21.78777313232422,,21.817423681146657,,21.523209846255547,,21.57566556484717,,123796400,
2016-07-07 02:00:00,,21.88127899169922,,22.008999051136822,,21.808295852012687,,21.82654033189284,,100558400,
2016-07-08 02:00:00,,22.0500545501709,,22.097949577617026,,21.906369467832516,,22.006720208172048,,115648400,
2016-07-11 02:00:00,,22.118480682373047,,22.271288901016842,,22.06146253451589,,22.06602322071992,,95179600,
2016-07-12 02:00:00,,22.218828201293945,,22.282688239178366,,22.150407477870147,,22.161810061746348,,96670000,
2016-07-13 02:00:00,,22.0933895111084,,22.27584651505433,,22.08654587266252,,22.216548902301064,,103568800,
2016-07-14 02:00:00,,22.53129005432129,,22.5769038736255,,22.196023088262756,,22.211988099024797,,155676000,
2016-07-15 02:00:00,,22.529008865356445,,22.6476075797629,,22.465148822240202,,22.560938886914567,,120548000,
2016-07-18 02:00:00,,22.768489837646484,,22.836910578907997,,22.48795975231194,,22.510766666065777,,145975600,
2016-07-19 02:00:00,,22.77760887145996,,22.80725768002395,,22.656728944109073,,22.70690518941403,,95119600,
2016-07-20 02:00:00,,22.798131942749023,,22.91216821801691,,22.747955703222278,,22.807255053577112,,105104000,
2016-07-21 02:00:00,,22.677257537841797,,23.035331432084845,,22.60883506528855,,22.76848692122754,,130808000,
2016-07-22 02:00:00,,22.501644134521484,,22.6476104631008,,22.42181733040751,,22.638487350057606,,113254800,
2016-07-25 02:00:00,,22.200586318969727,,22.54269522313343,,22.104796243417297,,22.408133222722523,,161531600,
2016-07-26 02:00:00,,22.047775268554688,,22.3442703102066,,21.99075712516437,,22.08198650260001,,224959200,
2016-07-27 02:00:00,,23.480070114135742,,23.799372056456924,,23.434456296685113,,23.781125833454436,,369379200,
2016-07-28 02:00:00,,23.797090530395508,,23.82217865167987,,23.450420998188395,,23.452702211047583,,159479200,
2016-07-29 02:00:00,,23.767444610595703,,23.844990196727817,,23.646566415208607,,23.76288392437889,,110934800,
2016-08-01 02:00:00,,24.187097549438477,,24.209904459186337,,23.81305866139538,,23.81305866139538,,152671600,
2016-08-02 02:00:00,,23.829025268554688,,24.19165985598927,,23.719549658353124,,24.18709916975644,,135266400,
2016-08-03 02:00:00,,24.12779998779297,,24.139202573487715,,23.895164966905853,,23.90428807949513,,120810400,
2016-08-04 02:00:00,,24.276844024658203,,24.30665344151839,,24.141551364640076,,24.21034447983324,,109634800,
2016-08-05 02:00:00,,24.64603614807129,,24.68501810644561,,24.347934908719594,,24.368571798629993,,162213600,
2016-08-08 02:00:00,,24.850116729736328,,24.850116729736328,,24.572654168788226,,24.65520346630543,,112148800,
2016-08-09 02:00:00,,24.95101547241211,,24.980826647077354,,24.767570029813914,,24.818018095110094,,105260800,
2016-08-10 02:00:00,,24.765274047851562,,24.97165168148004,,24.710240595377936,,24.92808258396905,,96034000,
2016-08-11 02:00:00,,24.749231338500977,,24.97853951295221,,24.73088626466907,,24.88452232167559,,109938000,
2016-08-12 02:00:00,,24.806550979614258,,24.866171577035363,,24.71482738730841,,24.71482738730841,,74641600,
2016-08-15 02:00:00,,25.104656219482422,,25.118414148202916,,24.7836244699733,,24.797382398693795,,103472800,
2016-08-16 02:00:00,,25.08171844482422,,25.276631722389645,,25.042736489103895,,25.139045467759484,,135177600,
2016-08-17 02:00:00,,25.045040130615234,,25.079436708103817,,24.843247809072956,,25.01752251872785,,101424000,
2016-08-18 02:00:00,,25.01293182373047,,25.132171284339698,,24.999172145961616,,25.047328393929245,,87938800,
2016-08-19 02:00:00,,25.077136993408203,,25.1528090954496,,24.847828865633428,,24.941844288290355,,101472400,
2016-08-22 02:00:00,,24.882221221923828,,25.017512154653595,,24.73087704346489,,24.96247870316029,,103280800,
2016-08-23 02:00:00,,24.960189819335938,,25.06796492129755,,24.886811287072188,,24.900569215158452,,85030800,
2016-08-24 02:00:00,,24.772159576416016,,24.937261727077985,,24.691902072478214,,24.895986189412493,,94700400,
2016-08-25 02:00:00,,24.666669845581055,,24.737754789826305,,24.462585796408348,,24.62539432162018,,100344800,
2016-08-26 02:00:00,,24.5222110748291,,24.753811017933824,,24.377745838605023,,24.629986171859084,,111065200,
2016-08-29 02:00:00,,24.49469566345215,,24.636867341334742,,24.37316262808455,,24.448834734835717,,99881200,
2016-08-30 02:00:00,,24.306659698486328,,24.421313753667867,,24.19200564330479,,24.26079877620653,,99455600,
2016-08-31 02:00:00,,24.329587936401367,,24.43736301834071,,24.22410642521104,,24.228693566709076,,118649600,
2016-09-01 02:00:00,,24.474058151245117,,24.490109650803007,,24.21952598005413,,24.33876544112956,,106806000,
2016-09-02 02:00:00,,24.703365325927734,,24.765277750531908,,24.494694090315328,,24.69648461254312,,107210000,
2016-09-06 02:00:00,,24.696487426757812,,24.83407371841363,,24.65292006725035,,24.74235010713721,,107521600,
2016-09-07 02:00:00,,24.847824096679688,,24.939547680081855,,24.552016458685664,,24.7262910922016,,169457200,
2016-09-08 02:00:00,,24.196590423583984,,24.59787960656705,,24.132384434223813,,24.593294214247894,,212008000,
2016-09-09 02:00:00,,23.648542404174805,,24.242451259779802,,23.648542404174805,,23.994798105717134,,186228000,
2016-09-12 02:00:00,,24.178253173828125,,24.242459179304696,,23.510965582305673,,23.53848319157382,,181171200,
2016-09-13 02:00:00,,24.75380516052246,,24.946424846748226,,24.590996642708312,,24.652910800577267,,248704800,
2016-09-14 02:00:00,,25.62976837158203,,25.91869709905094,,24.902862034921178,,24.932673210851508,,443554800,
2016-09-15 02:00:00,,26.501140594482422,,26.537830735145132,,26.024179262760363,,26.109023900931234,,359934400,
2016-09-16 02:00:00,,26.352087020874023,,26.629549618135165,,26.150296518179193,,26.39794969158785,,319547600,
2016-09-19 02:00:00,,26.044815063476562,,26.64101578835884,,25.969142968725123,,26.414001253586534,,188092000,
2016-09-20 02:00:00,,26.042524337768555,,26.168644509466525,,25.799458279022133,,25.923284879557723,,138057200,
2016-09-21 02:00:00,,26.037939071655273,,26.138833460022518,,25.783406905340314,,26.106730461521728,,144012800,
2016-09-22 02:00:00,,26.28329849243164,,26.356677024057987,,26.141126822007134,,26.22138431761686,,124296000,
2016-09-23 02:00:00,,25.845312118530273,,26.322273319554085,,25.5793156695435,,26.237428704632574,,209924800,
2016-09-26 02:00:00,,25.884294509887695,,26.001242116337618,,25.57931610405971,,25.59995299076642,,119477600,
2016-09-27 02:00:00,,25.932456970214844,,25.953095612750452,,25.76047586350802,,25.911820077161522,,98429600,
2016-09-28 02:00:00,,26.12965965270996,,26.287882815819597,,26.010420199723853,,26.070040800957965,,118564400,
2016-09-29 02:00:00,,25.723791122436523,,26.09527099547524,,25.63665464581474,,25.948513903542484,,143548000,
2016-09-30 02:00:00,,25.923282623291016,,25.996661148760822,,25.636647484818017,,25.787989928201096,,145516400,
2016-10-03 02:00:00,,25.801748275756836,,25.92328304601615,,25.746714818127575,,25.84531737734946,,86807200,
2016-10-04 02:00:00,,25.91181182861328,,26.21220483953562,,25.826967213166345,,25.925569752935914,,118947200,
2016-10-05 02:00:00,,25.923282623291016,,26.063160710824405,,25.840731563452227,,26.003540112167048,,85812400,
2016-10-06 02:00:00,,26.115901947021484,,26.219089902414694,,25.941627283963353,,26.072332843886418,,115117200,
2016-10-07 02:00:00,,26.154882431030273,,26.269536485873623,,26.02876402039181,,26.212209458451948,,97433600,
2016-10-10 02:00:00,,26.6112060546875,,26.771721027005228,,26.306225857801827,,26.375017239017144,,144944000,
2016-10-11 02:00:00,,26.668527603149414,,27.21657371683682,,26.64559539797223,,26.989557481850433,,256164000,
2016-10-12 02:00:00,,26.907011032104492,,27.05376982245271,,26.771720095782907,,26.909304602909817,,150347200,
2016-10-13 02:00:00,,26.824462890625,,26.92994440897911,,26.53553418849209,,26.780893790844086,,140769600,
2016-10-14 02:00:00,,26.973514556884766,,27.097341156356055,,26.85886049250196,,27.030841589076168,,142608800,
2016-10-17 02:00:00,,26.95517349243164,,27.021671315795444,,26.778605238792725,,26.90472541996338,,94499600,
2016-10-18 02:00:00,,26.936826705932617,,27.10651423476536,,26.93223956355534,,27.09963527068166,,98214000,
2016-10-19 02:00:00,,26.856569290161133,,27.003326355996805,,26.095266355082757,,26.88637871777449,,80138400,
2016-10-20 02:00:00,,26.842802047729492,,26.916180559968062,,26.675408136754815,,26.796941133636036,,96503200,
2016-10-21 02:00:00,,26.737327575683594,,26.80841428554529,,26.663949044151856,,26.785482072987342,,92770800,
2016-10-24 02:00:00,,26.978090286254883,,26.998727169362034,,26.82903971571573,,26.851970168995265,,94154800,
2016-10-25 02:00:00,,27.115680694580078,,27.140904723556837,,26.900130537681154,,27.04688757019222,,192516000,
2016-10-26 02:00:00,,26.50572395324707,,26.530947985646417,,25.98290173530075,,26.212209848398754,,264536800,
2016-10-27 02:00:00,,26.251192092895508,,26.567636641505395,,26.16405389511046,,26.45986155444408,,138248000,
2016-10-28 02:00:00,,26.076915740966797,,26.41858429821849,,26.015001578224215,,26.111312303659133,,151446800,
2016-10-31 01:00:00,,26.035642623901367,,26.193865777232485,,25.95767695795487,,26.06086665557682,,105677600,
2016-11-01 01:00:00,,25.56556510925293,,26.088387410427927,,25.345429495573054,,26.017302443885708,,175303200,
2016-11-02 01:00:00,,25.588491439819336,,25.762766095213102,,25.505942128824454,,25.54492408808244,,113326800,
2016-11-03 01:00:00,,25.31421661376953,,25.689907252620134,,25.249680971116852,,25.579275224776794,,107730400,
2016-11-04 01:00:00,,25.08603286743164,,25.411018161450443,,24.917779491556118,,25.014582948234988,,123348000,
2016-11-07 01:00:00,,25.447900772094727,,25.470948966663965,,25.228938527525656,,25.37184014739817,,130240000,
2016-11-08 01:00:00,,25.597715377807617,,25.749836629944987,,25.284255002310516,,25.424851277723093,,97016800,
2016-11-09 01:00:00,,25.556224822998047,,25.65763897878618,,24.903952367578423,,25.3257393841809,,236705600,
2016-11-10 01:00:00,,24.844024658203125,,25.604625520516883,,24.392273427373702,,25.604625520516883,,228538000,
2016-11-11 01:00:00,,24.991533279418945,,25.09294742335034,,24.558221338150155,,24.689597952577575,,136575600,
2016-11-14 01:00:00,,24.36461639404297,,24.8486354811035,,23.9889257484387,,24.82558728809384,,204702000,
2016-11-15 01:00:00,,24.687297821044922,,24.818674463224404,,24.468337336900625,,24.56283546132786,,129058000,
2016-11-16 01:00:00,,25.351091384887695,,25.406409152941595,,24.569745935384784,,24.592794126175125,,235362000,
2016-11-17 01:00:00,,25.341873168945312,,25.434067695708052,,25.083730604166846,,25.309605348348004,,110528000,
2016-11-18 01:00:00,,25.36723518371582,,25.47786900449003,,25.27504238461306,,25.288870952785487,,113715600,
2016-11-21 01:00:00,,25.75214195251465,,25.812066907725864,,25.35570666867648,,25.381060210675287,,117058400,
2016-11-22 01:00:00,,25.768272399902344,,25.911172244537415,,25.67607787398223,,25.802843808466104,,103862000,
2016-11-23 01:00:00,,25.63689422607422,,25.70142986278753,,25.429456994878407,,25.666856697844196,,109705600,
2016-11-25 01:00:00,,25.765968322753906,,25.78440758053936,,25.57235963293547,,25.613847083720533,,45903600,
2016-11-28 01:00:00,,25.715253829956055,,25.922691024081974,,25.673766391130872,,25.68298601736579,,108776000,
