date,open,high,low,close,volume
2025-12-29 01:35:00,1.8742,1.8768,1.8735,1.8745,309348.7
2025-12-29 01:40:00,1.8746,1.8755,1.8735,1.8739,180733.3
2025-12-29 01:45:00,1.8739,1.8767,1.8725,1.8766,174895.0
2025-12-29 01:50:00,1.8766,1.8776,1.8724,1.874,226363.2
2025-12-29 01:55:00,1.874,1.8744,1.8727,1.8734,103932.9
2025-12-29 02:00:00,1.8733,1.8748,1.8688,1.8689,249679.3
2025-12-29 02:05:00,1.8689,1.8706,1.8683,1.8705,95027.6
2025-12-29 02:10:00,1.8706,1.8711,1.8698,1.8703,50228.7
2025-12-29 02:15:00,1.8703,1.871,1.8652,1.871,178813.2
2025-12-29 02:20:00,1.8711,1.8722,1.8705,1.8718,154483.6
2025-12-29 02:25:00,1.8718,1.8744,1.871,1.8733,202571.4
2025-12-29 02:30:00,1.8733,1.8737,1.8708,1.8736,156355.0
2025-12-29 02:35:00,1.8737,1.8805,1.8726,1.88,783675.9
2025-12-29 02:40:00,1.8799,1.8867,1.8796,1.8814,2012213.5
2025-12-29 02:45:00,1.8814,1.8858,1.8814,1.8837,244452.3
2025-12-29 02:50:00,1.8838,1.8846,1.8806,1.8825,320053.6
2025-12-29 02:55:00,1.8825,1.8843,1.8808,1.8821,192074.4
2025-12-29 03:00:00,1.882,1.8866,1.882,1.8862,429820.7
2025-12-29 03:05:00,1.8863,1.8952,1.8863,1.8915,1347061.1
2025-12-29 03:10:00,1.8914,1.8953,1.8913,1.8942,436765.1
2025-12-29 03:15:00,1.8942,1.8972,1.8896,1.8932,868135.6
2025-12-29 03:20:00,1.8931,1.8932,1.8875,1.8891,241062.5
2025-12-29 03:25:00,1.8892,1.8924,1.8892,1.8916,169736.1
2025-12-29 03:30:00,1.8917,1.8953,1.8913,1.8924,138628.7
2025-12-29 03:35:00,1.8923,1.8946,1.8902,1.8904,192751.5
2025-12-29 03:40:00,1.8904,1.8927,1.8901,1.8901,71392.0
2025-12-29 03:45:00,1.8902,1.8913,1.89,1.8907,114910.5
2025-12-29 03:50:00,1.8908,1.8928,1.8907,1.8917,165190.4
2025-12-29 03:55:00,1.8918,1.893,1.891,1.8918,77037.1
2025-12-29 04:00:00,1.8918,1.8935,1.8911,1.8935,169753.9
2025-12-29 04:05:00,1.8935,1.8955,1.8934,1.8954,248782.3
2025-12-29 04:10:00,1.8954,1.8977,1.8948,1.8976,254134.8
2025-12-29 04:15:00,1.8977,1.8991,1.8977,1.8988,284981.6
2025-12-29 04:20:00,1.8989,1.8995,1.8964,1.8967,208667.5
2025-12-29 04:25:00,1.8968,1.9,1.8967,1.8995,188038.1
2025-12-29 04:30:00,1.8995,1.9087,1.8995,1.9047,885750.8
2025-12-29 04:35:00,1.9047,1.9127,1.9047,1.9123,901648.8
2025-12-29 04:40:00,1.9122,1.9168,1.9108,1.9132,472341.9
2025-12-29 04:45:00,1.9133,1.9146,1.9108,1.9141,454018.8
2025-12-29 04:50:00,1.9142,1.9167,1.9139,1.9156,437543.8
2025-12-29 04:55:00,1.9157,1.9175,1.9143,1.915,495835.7
2025-12-29 05:00:00,1.9151,1.918,1.9129,1.9145,398624.7
2025-12-29 05:05:00,1.9145,1.9158,1.9107,1.912,241399.4
2025-12-29 05:10:00,1.912,1.9139,1.9102,1.9139,397749.6
2025-12-29 05:15:00,1.9138,1.9169,1.9134,1.9152,224135.3
2025-12-29 05:20:00,1.9151,1.9171,1.9103,1.9105,540280.5
2025-12-29 05:25:00,1.9106,1.9119,1.9099,1.9115,178174.6
2025-12-29 05:30:00,1.9114,1.9126,1.9105,1.9125,164628.7
2025-12-29 05:35:00,1.9125,1.9166,1.9122,1.9149,268051.3
2025-12-29 05:40:00,1.9149,1.9159,1.9123,1.9126,323345.8
2025-12-29 05:45:00,1.9126,1.9146,1.9119,1.9121,188847.2
2025-12-29 05:50:00,1.912,1.9138,1.9113,1.9137,178513.6
2025-12-29 05:55:00,1.9137,1.9151,1.9137,1.9142,169992.6
2025-12-29 06:00:00,1.9142,1.9143,1.9124,1.9124,135420.0
2025-12-29 06:05:00,1.9125,1.9148,1.9116,1.9116,285105.2
2025-12-29 06:10:00,1.9116,1.9147,1.9113,1.9141,246033.1
2025-12-29 06:15:00,1.9142,1.9142,1.9074,1.9077,2255649.8
2025-12-29 06:20:00,1.9078,1.9094,1.9071,1.9092,270922.6
2025-12-29 06:25:00,1.9091,1.9095,1.9082,1.9082,293440.5
2025-12-29 06:30:00,1.9083,1.9083,1.9061,1.9067,436444.4
2025-12-29 06:35:00,1.9067,1.9093,1.9067,1.908,312683.6
2025-12-29 06:40:00,1.908,1.9103,1.908,1.9097,332401.1
2025-12-29 06:45:00,1.9097,1.9098,1.9074,1.9081,153327.8
2025-12-29 06:50:00,1.9081,1.9082,1.9034,1.9042,206917.4
2025-12-29 06:55:00,1.9043,1.9053,1.9026,1.9026,199924.5
2025-12-29 07:00:00,1.9026,1.903,1.9002,1.9003,391641.7
2025-12-29 07:05:00,1.9003,1.9045,1.898,1.904,433950.3
2025-12-29 07:10:00,1.9041,1.9059,1.904,1.9051,195552.9
2025-12-29 07:15:00,1.9051,1.9085,1.905,1.9077,269075.9
2025-12-29 07:20:00,1.9078,1.908,1.9051,1.9058,98267.6
2025-12-29 07:25:00,1.9057,1.9058,1.903,1.9031,174155.2
2025-12-29 07:30:00,1.9032,1.9049,1.9026,1.9038,322333.5
2025-12-29 07:35:00,1.9039,1.9057,1.9037,1.9038,184143.1
2025-12-29 07:40:00,1.9037,1.9057,1.9037,1.9057,110869.3
2025-12-29 07:45:00,1.9056,1.9056,1.9028,1.9042,162367.9
2025-12-29 07:50:00,1.9042,1.9047,1.9026,1.9027,210155.5
2025-12-29 07:55:00,1.9027,1.9028,1.9013,1.9017,187928.9
2025-12-29 08:00:00,1.9018,1.904,1.9006,1.9006,409816.6
2025-12-29 08:05:00,1.9006,1.9008,1.8926,1.8961,1122330.3
2025-12-29 08:10:00,1.896,1.9004,1.8958,1.8982,248923.3
2025-12-29 08:15:00,1.8982,1.8989,1.8938,1.8946,271766.8
2025-12-29 08:20:00,1.8947,1.8949,1.8921,1.8941,174615.4
2025-12-29 08:25:00,1.8942,1.8949,1.8929,1.893,126401.4
2025-12-29 08:30:00,1.8931,1.898,1.8931,1.8968,101216.6
2025-12-29 08:35:00,1.8969,1.9004,1.8969,1.8997,151093.9
2025-12-29 08:40:00,1.8996,1.8996,1.896,1.8965,139052.8
2025-12-29 08:45:00,1.8966,1.9003,1.8965,1.9002,143686.8
2025-12-29 08:50:00,1.9002,1.9022,1.8995,1.9022,247962.8
2025-12-29 08:55:00,1.9022,1.9024,1.9004,1.901,208249.8
2025-12-29 09:00:00,1.901,1.9017,1.8979,1.8989,170522.7
2025-12-29 09:05:00,1.8989,1.9007,1.8985,1.8998,221380.7
2025-12-29 09:10:00,1.8998,1.9037,1.8997,1.9032,229225.7
2025-12-29 09:15:00,1.9031,1.9036,1.902,1.9025,103145.4
2025-12-29 09:20:00,1.9026,1.9049,1.9022,1.9045,218276.5
2025-12-29 09:25:00,1.9045,1.9053,1.9038,1.9044,171236.9
2025-12-29 09:30:00,1.9044,1.9048,1.9027,1.9043,97558.7
2025-12-29 09:35:00,1.9043,1.9047,1.8997,1.9008,232164.6
2025-12-29 09:40:00,1.9009,1.902,1.9008,1.9014,255902.9
2025-12-29 09:45:00,1.9015,1.9025,1.9007,1.9019,133727.2
2025-12-29 09:50:00,1.9019,1.902,1.896,1.897,334414.9
2025-12-29 09:55:00,1.8971,1.8992,1.897,1.8986,114867.2
2025-12-29 10:00:00,1.8986,1.8994,1.8966,1.8984,144078.8
2025-12-29 10:05:00,1.8984,1.8988,1.8959,1.8965,118527.3
2025-12-29 10:10:00,1.8965,1.8982,1.8965,1.8973,54042.2
2025-12-29 10:15:00,1.8972,1.8984,1.8967,1.8983,108264.6
2025-12-29 10:20:00,1.8984,1.899,1.8974,1.8978,139078.0
2025-12-29 10:25:00,1.8977,1.8977,1.8936,1.8947,216103.6
2025-12-29 10:30:00,1.8948,1.8953,1.8835,1.8849,986766.6
2025-12-29 10:35:00,1.8848,1.8851,1.8756,1.8786,1011267.5
2025-12-29 10:40:00,1.8786,1.8796,1.8714,1.8741,1005248.5
2025-12-29 10:45:00,1.874,1.874,1.866,1.8719,1255323.3
2025-12-29 10:50:00,1.872,1.8735,1.868,1.8718,302100.8
2025-12-29 10:55:00,1.8719,1.8761,1.869,1.8761,496599.3
2025-12-29 11:00:00,1.876,1.8785,1.8741,1.877,250291.8
2025-12-29 11:05:00,1.8769,1.8799,1.8741,1.8795,261478.5
2025-12-29 11:10:00,1.8796,1.8834,1.878,1.8799,158278.5
2025-12-29 11:15:00,1.8798,1.8801,1.8768,1.8781,151553.9
2025-12-29 11:20:00,1.8781,1.8799,1.878,1.8791,107455.0
2025-12-29 11:25:00,1.8791,1.8797,1.8778,1.8782,207384.0
2025-12-29 11:30:00,1.8781,1.8783,1.8759,1.8761,138734.9
2025-12-29 11:35:00,1.8761,1.8791,1.8754,1.8772,215615.0
2025-12-29 11:40:00,1.8773,1.8789,1.8769,1.8784,167701.5
2025-12-29 11:45:00,1.8783,1.8803,1.8775,1.8775,100276.1
2025-12-29 11:50:00,1.8776,1.8793,1.8776,1.8785,225465.1
2025-12-29 11:55:00,1.8785,1.8785,1.8733,1.876,162816.2
2025-12-29 12:00:00,1.876,1.8769,1.8729,1.8744,204798.5
2025-12-29 12:05:00,1.8743,1.877,1.8729,1.8767,211383.0
2025-12-29 12:10:00,1.8767,1.8771,1.8766,1.8769,89467.0
2025-12-29 12:15:00,1.8769,1.8769,1.8752,1.8759,78233.7
2025-12-29 12:20:00,1.8758,1.877,1.8751,1.8755,84202.4
2025-12-29 12:25:00,1.8754,1.8767,1.8751,1.8756,101160.7
2025-12-29 12:30:00,1.8755,1.8755,1.8738,1.8748,211191.1
2025-12-29 12:35:00,1.8749,1.875,1.8737,1.874,128221.6
2025-12-29 12:40:00,1.874,1.8757,1.8732,1.8735,169790.7
2025-12-29 12:45:00,1.8735,1.875,1.8727,1.873,151672.9
2025-12-29 12:50:00,1.8731,1.8735,1.8715,1.8734,134067.6
2025-12-29 12:55:00,1.8735,1.8735,1.8714,1.8717,177522.1
2025-12-29 13:00:00,1.8718,1.8737,1.8701,1.873,216159.7
2025-12-29 13:05:00,1.873,1.8731,1.8588,1.8621,1737258.2
2025-12-29 13:10:00,1.8621,1.8633,1.8556,1.8609,809221.8
2025-12-29 13:15:00,1.8609,1.8609,1.8555,1.8585,421986.7
2025-12-29 13:20:00,1.8586,1.8667,1.8565,1.8654,678211.6
2025-12-29 13:25:00,1.8653,1.868,1.8636,1.8653,426733.0
2025-12-29 13:30:00,1.8654,1.8669,1.8636,1.8659,380404.8
2025-12-29 13:35:00,1.8659,1.8673,1.8649,1.8669,169342.9
2025-12-29 13:40:00,1.8668,1.8686,1.866,1.8663,113549.8
2025-12-29 13:45:00,1.8663,1.8679,1.8659,1.8677,161810.1
2025-12-29 13:50:00,1.8677,1.8685,1.8675,1.868,51703.4
2025-12-29 13:55:00,1.868,1.8681,1.8665,1.8671,252644.8
2025-12-29 14:00:00,1.8672,1.8703,1.8658,1.8693,254492.2
2025-12-29 14:05:00,1.8694,1.8694,1.8665,1.8678,186856.6
2025-12-29 14:10:00,1.8679,1.868,1.8656,1.8662,151526.5
2025-12-29 14:15:00,1.8662,1.8684,1.8662,1.8672,192893.7
2025-12-29 14:20:00,1.8673,1.8673,1.8656,1.8661,111377.6
2025-12-29 14:25:00,1.8661,1.8661,1.8627,1.863,100273.1
2025-12-29 14:30:00,1.863,1.8641,1.8626,1.8629,113217.0
2025-12-29 14:35:00,1.863,1.8635,1.8613,1.8616,100534.9
2025-12-29 14:40:00,1.8616,1.8617,1.8604,1.861,131770.4
2025-12-29 14:45:00,1.8611,1.8621,1.8596,1.8602,157465.4
2025-12-29 14:50:00,1.8601,1.8615,1.8579,1.8614,166522.7
2025-12-29 14:55:00,1.8614,1.8637,1.8603,1.8636,126332.5
2025-12-29 15:00:00,1.8637,1.8645,1.8626,1.8637,111547.8
2025-12-29 15:05:00,1.8636,1.8659,1.8613,1.8633,209376.6
2025-12-29 15:10:00,1.8632,1.8649,1.8612,1.8648,112931.0
2025-12-29 15:15:00,1.8648,1.8666,1.8637,1.8654,237808.7
2025-12-29 15:20:00,1.8655,1.8659,1.86,1.8621,181514.1
2025-12-29 15:25:00,1.8622,1.8678,1.8622,1.8674,156753.5
2025-12-29 15:30:00,1.8674,1.8769,1.8646,1.8739,447160.0
2025-12-29 15:35:00,1.874,1.879,1.8718,1.8743,567300.3
2025-12-29 15:40:00,1.8743,1.8748,1.8689,1.8746,331924.0
2025-12-29 15:45:00,1.8747,1.8758,1.8721,1.8739,315573.3
2025-12-29 15:50:00,1.8739,1.8746,1.8688,1.869,257772.0
2025-12-29 15:55:00,1.869,1.8713,1.8646,1.8669,451174.4
2025-12-29 16:00:00,1.8669,1.8677,1.8636,1.8647,294331.8
2025-12-29 16:05:00,1.8647,1.8673,1.8635,1.8671,259682.7
2025-12-29 16:10:00,1.867,1.8724,1.8664,1.8722,283127.1
2025-12-29 16:15:00,1.8721,1.8745,1.8691,1.8696,252327.2
2025-12-29 16:20:00,1.8697,1.8719,1.8679,1.8719,125941.5
2025-12-29 16:25:00,1.872,1.8741,1.8708,1.8719,267193.1
2025-12-29 16:30:00,1.872,1.8732,1.8688,1.8697,180782.2
2025-12-29 16:35:00,1.8697,1.8719,1.8663,1.868,409103.3
2025-12-29 16:40:00,1.868,1.8713,1.8679,1.8709,100266.2
2025-12-29 16:45:00,1.8708,1.8708,1.8672,1.8675,244652.6
2025-12-29 16:50:00,1.8675,1.8679,1.8646,1.8651,173951.0
2025-12-29 16:55:00,1.865,1.8685,1.8645,1.8655,122030.3
