date,open,high,low,close,volume
2025-11-20 19:30:00,86960.28,87046.21,86318.78,86486.27,1254.50634
2025-11-20 20:00:00,86486.27,87146.29,86100.0,86928.0,1470.70178
2025-11-20 20:30:00,86928.0,87041.86,86441.12,86921.28,1271.0457
2025-11-20 21:00:00,86921.27,87067.93,86325.23,87056.71,742.07204
2025-11-20 21:30:00,87056.72,87131.07,86359.36,86462.97,733.70559
2025-11-20 22:00:00,86462.97,87478.97,86429.09,87154.64,527.94429
2025-11-20 22:30:00,87154.65,87674.23,87062.91,87282.6,687.11281
2025-11-20 23:00:00,87282.44,88131.31,87192.91,88131.31,735.17558
2025-11-20 23:30:00,88131.55,88250.0,87648.6,88065.97,539.39584
2025-11-21 00:00:00,88065.98,88173.09,87198.41,87265.51,482.66884
2025-11-21 00:30:00,87265.52,87297.92,86560.0,86637.23,604.79152
2025-11-21 01:00:00,86637.22,87411.76,86592.0,87281.37,540.22338
2025-11-21 01:30:00,87281.38,87498.94,87031.6,87285.24,304.78267
2025-11-21 02:00:00,87285.24,87464.08,86834.81,87281.96,478.38396
2025-11-21 02:30:00,87281.96,87326.12,86911.0,87049.86,363.48826
2025-11-21 03:00:00,87049.86,87067.52,86175.71,86503.13,1111.36964
2025-11-21 03:30:00,86503.14,86667.68,85360.0,85444.93,1892.27441
2025-11-21 04:00:00,85444.93,86057.98,85433.39,85690.07,1196.83979
2025-11-21 04:30:00,85690.06,86135.58,85582.91,85821.34,541.15702
2025-11-21 05:00:00,85821.35,85900.0,85600.43,85850.86,409.47296
2025-11-21 05:30:00,85850.86,86119.19,85404.05,86053.09,627.05562
2025-11-21 06:00:00,86053.1,86350.0,85954.33,86208.42,419.57078
2025-11-21 06:30:00,86208.42,86459.53,85825.59,86195.08,815.36277
2025-11-21 07:00:00,86195.09,86255.02,85603.47,85633.4,651.24042
2025-11-21 07:30:00,85633.39,85845.3,85550.0,85581.3,695.84305
2025-11-21 08:00:00,85581.31,85769.86,85177.02,85205.17,983.26525
2025-11-21 08:30:00,85212.45,85310.0,82000.0,84049.39,9603.6802
2025-11-21 09:00:00,84049.38,84709.89,83702.35,84223.36,2114.80521
2025-11-21 09:30:00,84223.35,84430.5,83521.07,83643.45,2082.03014
2025-11-21 10:00:00,83643.45,83988.4,83064.76,83079.79,1307.24429
2025-11-21 10:30:00,83079.79,83226.83,82104.01,82207.84,3075.60873
2025-11-21 11:00:00,82207.83,82500.0,81648.0,82057.68,3198.35374
2025-11-21 11:30:00,82057.69,82911.99,82054.49,82703.61,2390.36133
2025-11-21 12:00:00,82703.61,83340.72,82618.02,82925.23,1024.44485
2025-11-21 12:30:00,82925.22,83110.87,82192.49,82309.66,992.0783
2025-11-21 13:00:00,82309.67,82446.84,80600.0,80945.66,4521.45707
2025-11-21 13:30:00,80945.66,83618.13,80945.65,83285.35,4659.62521
2025-11-21 14:00:00,83285.34,84354.79,83116.86,83429.91,2474.26138
2025-11-21 14:30:00,83429.91,84427.79,83286.3,84115.28,1591.93057
2025-11-21 15:00:00,84115.29,84213.83,83544.82,83689.7,1288.7111
2025-11-21 15:30:00,83689.69,85496.0,83586.39,84850.0,3846.00846
2025-11-21 16:00:00,84850.01,85103.42,83605.01,83623.77,2157.66189
2025-11-21 16:30:00,83623.77,83860.0,82729.54,82932.47,2501.69796
2025-11-21 17:00:00,82932.46,83301.64,82333.0,83282.12,1565.49946
2025-11-21 17:30:00,83282.11,84919.6,82947.84,84919.59,1330.39208
2025-11-21 18:00:00,84919.58,85572.82,84565.11,85205.27,1326.76244
2025-11-21 18:30:00,85205.28,85493.94,84791.01,84877.07,739.20634
2025-11-21 19:00:00,84877.06,84949.99,83304.87,84065.67,1304.86938
2025-11-21 19:30:00,84065.67,85083.31,83980.0,84577.11,797.91252
2025-11-21 20:00:00,84577.12,85025.71,84443.93,84894.66,606.66913
