Price,close,high,low,open,volume
Ticker,SPY,SPY,SPY,SPY,SPY
date,,,,,
2025-11-17 15:30:00,671.9849853515625,672.6699829101562,668.9199829101562,669.7000122070312,6663464
2025-11-17 15:45:00,672.760009765625,673.7100219726562,671.8400268554688,671.989990234375,2983499
2025-11-17 16:00:00,671.739990234375,673.1500244140625,670.469970703125,672.760009765625,2938057
2025-11-17 16:15:00,672.0599975585938,672.3200073242188,670.5499877929688,671.739990234375,2300492
2025-11-17 16:30:00,671.7000122070312,672.3699951171875,670.1400146484375,672.0399780273438,2712076
2025-11-17 16:45:00,670.7050170898438,672.0900268554688,670.3300170898438,671.6900024414062,2701734
2025-11-17 17:00:00,668.6699829101562,670.97998046875,668.5250244140625,670.7050170898438,3142982
2025-11-17 17:15:00,670.4749755859375,670.530029296875,667.77001953125,668.6699829101562,3302486
2025-11-17 17:30:00,671.719970703125,672.0800170898438,670.3720092773438,670.47998046875,2662713
2025-11-17 17:45:00,672.9500122070312,672.97998046875,671.5599975585938,671.72998046875,1651735
2025-11-17 18:00:00,672.4199829101562,673.0,671.9749755859375,672.9400024414062,1197535
2025-11-17 18:15:00,672.3101196289062,672.5499877929688,671.7050170898438,672.4299926757812,1217449
2025-11-17 18:30:00,670.9199829101562,672.5900268554688,670.8400268554688,672.3300170898438,1573836
2025-11-17 18:45:00,669.219970703125,670.969970703125,669.1500244140625,670.9199829101562,2028511
2025-11-17 19:00:00,668.9954833984375,669.47998046875,668.219970703125,669.239990234375,2316670
2025-11-17 19:15:00,668.7100219726562,669.4299926757812,668.4600219726562,669.0,1204761
2025-11-17 19:30:00,668.8300170898438,668.8900146484375,668.0449829101562,668.7000122070312,1477120
2025-11-17 19:45:00,666.5599975585938,669.9099731445312,666.5,668.8099975585938,2705775
2025-11-17 20:00:00,665.969970703125,666.9000244140625,665.5999755859375,666.5700073242188,3662215
2025-11-17 20:15:00,665.8394775390625,666.1599731445312,664.969970703125,665.97998046875,2755738
2025-11-17 20:30:00,664.5599975585938,666.1414794921875,663.72998046875,665.8300170898438,3603769
2025-11-17 20:45:00,662.7899780273438,664.6099853515625,662.72998046875,664.52001953125,3348155
2025-11-17 21:00:00,662.7550048828125,663.6500244140625,662.1699829101562,662.77001953125,4242125
2025-11-17 21:15:00,663.739990234375,664.0499877929688,662.5599975585938,662.77001953125,3971681
2025-11-17 21:30:00,664.0349731445312,664.27001953125,663.094970703125,663.760009765625,3976327
2025-11-17 21:45:00,665.6900024414062,665.77001953125,663.9600830078125,664.030029296875,10495089
2025-11-18 15:30:00,661.8499755859375,664.260009765625,660.9550170898438,662.094970703125,10467147
2025-11-18 15:45:00,658.6500854492188,663.4500122070312,658.6099853515625,661.8499755859375,7582190
2025-11-18 16:00:00,658.8150024414062,659.4600219726562,656.7999877929688,658.6500244140625,7101771
2025-11-18 16:15:00,659.0850219726562,660.3099975585938,657.0700073242188,658.7999877929688,4931799
2025-11-18 16:30:00,658.239990234375,660.2000122070312,657.4229736328125,659.0800170898438,6441505
2025-11-18 16:45:00,657.219970703125,658.739990234375,657.1199951171875,658.219970703125,3210290
2025-11-18 17:00:00,658.8200073242188,659.530029296875,655.8599853515625,657.22998046875,4652975
2025-11-18 17:15:00,661.5750122070312,661.8699951171875,658.0900268554688,658.8200073242188,3650323
2025-11-18 17:30:00,661.9000854492188,662.3699951171875,660.9500122070312,661.5599975585938,3470146
2025-11-18 17:45:00,661.1699829101562,662.2899780273438,660.719970703125,661.8900146484375,2331052
2025-11-18 18:00:00,659.9299926757812,661.8599853515625,659.8701782226562,661.1400146484375,2019590
2025-11-18 18:15:00,658.6199951171875,660.8900146484375,658.5599975585938,659.9199829101562,2418285
2025-11-18 18:30:00,662.7999877929688,663.02001953125,657.9099731445312,658.6099853515625,3291761
2025-11-18 18:45:00,663.6699829101562,664.375,661.739990234375,662.8099975585938,3065753
2025-11-18 19:00:00,663.8099975585938,664.4600219726562,663.3200073242188,663.719970703125,2575029
2025-11-18 19:15:00,663.3300170898438,664.3800048828125,663.0999755859375,663.8400268554688,2951040
2025-11-18 19:30:00,663.8800048828125,665.1199951171875,663.0999755859375,663.3499755859375,2569513
2025-11-18 19:45:00,663.010009765625,664.9400024414062,662.7000122070312,663.864990234375,2504154
2025-11-18 20:00:00,663.9600219726562,664.25,662.8499755859375,663.0499877929688,2148906
2025-11-18 20:15:00,662.9299926757812,664.239990234375,662.5700073242188,663.969970703125,1956138
2025-11-18 20:30:00,663.4600219726562,664.9600219726562,662.4340209960938,662.9299926757812,2619128
2025-11-18 20:45:00,664.4199829101562,664.8699951171875,662.969970703125,663.469970703125,2600034
2025-11-18 21:00:00,663.155517578125,664.9400024414062,662.8099975585938,664.4299926757812,2983129
2025-11-18 21:15:00,662.4199829101562,663.52001953125,661.5,663.1500244140625,3096890
2025-11-18 21:30:00,661.6500244140625,662.780029296875,661.5900268554688,662.4199829101562,3442345
2025-11-18 21:45:00,660.1400146484375,662.3599853515625,660.0,661.6500244140625,12954800
2025-11-19 15:30:00,663.0150146484375,663.3200073242188,660.1099853515625,660.780029296875,6672977
2025-11-19 15:45:00,665.6699829101562,665.8400268554688,662.6799926757812,663.0,4273570
2025-11-19 16:00:00,666.5499877929688,666.760009765625,665.4199829101562,665.6699829101562,4338521
2025-11-19 16:15:00,666.25,667.3400268554688,665.9099731445312,666.5549926757812,3705274
2025-11-19 16:30:00,665.52001953125,666.5545043945312,665.0800170898438,666.27001953125,2588532
2025-11-19 16:45:00,662.969970703125,665.52001953125,662.5999755859375,665.52001953125,3351074
2025-11-19 17:00:00,662.2899780273438,663.530029296875,661.8800048828125,662.969970703125,3592562
2025-11-19 17:15:00,662.010009765625,663.1300048828125,661.280029296875,662.2899780273438,3211701
2025-11-19 17:30:00,661.6199951171875,662.2999877929688,660.780029296875,662.02001953125,2361461
2025-11-19 17:45:00,662.5100708007812,662.5897216796875,661.030029296875,661.6099853515625,2587699
2025-11-19 18:00:00,660.77001953125,662.97998046875,660.5,662.5150146484375,2570787
2025-11-19 18:15:00,661.1699829101562,661.4600219726562,660.22998046875,660.760009765625,2112071
2025-11-19 18:30:00,661.030029296875,661.5499877929688,658.7449951171875,661.1799926757812,4096528
2025-11-19 18:45:00,661.3599853515625,661.9299926757812,659.969970703125,661.010009765625,2289876
2025-11-19 19:00:00,662.260009765625,662.6199951171875,661.0599975585938,661.3400268554688,2280126
2025-11-19 19:15:00,661.0200805664062,662.5599975585938,660.9400024414062,662.280029296875,2470123
2025-11-19 19:30:00,661.5900268554688,663.3300170898438,660.8200073242188,661.010009765625,2862557
2025-11-19 19:45:00,662.5291748046875,662.97998046875,660.760009765625,661.5999755859375,2016077
2025-11-19 20:00:00,661.8300170898438,662.7899780273438,661.219970703125,662.5499877929688,2854960
2025-11-19 20:15:00,659.7999877929688,662.0355834960938,659.47998046875,661.7999877929688,2012507
2025-11-19 20:30:00,659.735595703125,660.3099975585938,659.3300170898438,659.7899780273438,1942295
2025-11-19 20:45:00,661.25,662.010009765625,659.3699951171875,659.739990234375,2622361
2025-11-19 21:00:00,662.3099975585938,662.4199829101562,661.0,661.25,2086916
2025-11-19 21:15:00,663.5,664.4000244140625,662.3300170898438,662.3300170898438,3900863
2025-11-19 21:30:00,663.6099853515625,664.760009765625,662.9600219726562,663.5,3622090
2025-11-19 21:45:00,662.6500244140625,663.6599731445312,661.739990234375,663.625,6946664
2025-11-20 15:30:00,673.635009765625,674.1500244140625,672.469970703125,672.9099731445312,10521265
2025-11-20 15:45:00,674.9099731445312,675.02001953125,672.9600219726562,673.6199951171875,4510014
2025-11-20 16:00:00,673.1699829101562,675.4099731445312,672.7899780273438,674.9199829101562,4180546
2025-11-20 16:15:00,674.8300170898438,675.0155029296875,672.81689453125,673.1799926757812,3442247
2025-11-20 16:30:00,675.2349853515625,675.5599975585938,674.3099975585938,674.8300170898438,2481444
2025-11-20 16:45:00,672.760009765625,675.3200073242188,672.739990234375,675.22998046875,3627962
2025-11-20 17:00:00,669.9400024414062,672.8200073242188,669.8499755859375,672.780029296875,4587796
2025-11-20 17:15:00,667.9000244140625,669.969970703125,667.4199829101562,669.9400024414062,7755468
2025-11-20 17:30:00,664.4400024414062,668.1699829101562,664.1300048828125,667.8900146484375,7291692
2025-11-20 17:45:00,660.2000122070312,665.7899780273438,659.3900146484375,664.4199829101562,9599458
2025-11-20 18:00:00,659.5,662.3800048828125,658.030029296875,660.1900024414062,9442189
2025-11-20 18:15:00,658.5700073242188,659.47998046875,656.5999755859375,659.47998046875,9025652
2025-11-20 18:30:00,656.280029296875,659.5399780273438,655.4500122070312,658.5499877929688,6844106
2025-11-20 18:45:00,657.260009765625,657.8800048828125,655.489990234375,656.280029296875,5406920
2025-11-20 19:00:00,661.8200073242188,661.8499755859375,656.719970703125,657.2899780273438,6475346
2025-11-20 19:15:00,659.5800170898438,661.969970703125,658.72998046875,661.8200073242188,4310624
2025-11-20 19:30:00,656.3300170898438,660.0,656.239990234375,659.5499877929688,3382294
2025-11-20 19:45:00,655.0599975585938,656.4000244140625,654.1199951171875,656.3099975585938,4632798
2025-11-20 20:00:00,655.3599853515625,655.8499755859375,653.8599853515625,655.0399780273438,5142381
2025-11-20 20:15:00,657.010009765625,657.5399780273438,654.8499755859375,655.3400268554688,2808557
2025-11-20 20:30:00,656.6199951171875,656.989990234375,655.2100219726562,656.97998046875,3740827
2025-11-20 20:45:00,658.1099853515625,658.25,655.2999877929688,656.5999755859375,4275899
2025-11-20 21:00:00,656.2899780273438,658.1300048828125,655.719970703125,658.1199951171875,4224184
2025-11-20 21:15:00,656.2000122070312,657.530029296875,655.3499755859375,656.2899780273438,4536593
2025-11-20 21:30:00,653.3599853515625,656.5599975585938,653.1300048828125,656.2000122070312,6465813
2025-11-20 21:45:00,652.530029296875,653.9650268554688,651.8900146484375,653.3699951171875,13874970
2025-11-21 15:30:00,654.3400268554688,656.4400024414062,654.030029296875,655.0499877929688,11473032
2025-11-21 15:45:00,654.52001953125,656.469970703125,653.1300048828125,654.3499755859375,5222910
2025-11-21 16:00:00,653.760009765625,655.7100219726562,653.1500244140625,654.5700073242188,4867428
2025-11-21 16:15:00,653.0800170898438,655.9400024414062,652.3400268554688,653.719970703125,5590600
2025-11-21 16:30:00,652.8499755859375,654.0599975585938,650.8499755859375,653.0900268554688,5815338
2025-11-21 16:45:00,652.77001953125,654.3900146484375,652.3800048828125,652.8699951171875,3869113
2025-11-21 17:00:00,653.2899780273438,653.7999877929688,651.0800170898438,652.719970703125,3143791
2025-11-21 17:15:00,655.9299926757812,655.969970703125,651.97998046875,653.2899780273438,3041289
