Price,close,high,low,open,volume
Ticker,META,META,META,META,META
date,,,,,
2025-10-09 20:30:00,729.6400146484375,729.8800048828125,729.6140747070312,729.8800048828125,0
2025-10-09 21:00:00,730.5701293945312,732.3499755859375,730.5701293945312,731.719970703125,522951
2025-10-09 21:30:00,733.1199951171875,733.239990234375,731.8250122070312,731.8250122070312,1092659
2025-10-10 15:30:00,731.3200073242188,732.6699829101562,727.7000122070312,731.4019775390625,2028844
2025-10-10 16:00:00,732.4949951171875,733.2000122070312,732.0700073242188,733.0,800757
2025-10-10 16:30:00,726.3599853515625,731.760009765625,726.280029296875,730.8699951171875,985387
2025-10-10 17:00:00,714.7200927734375,721.4998779296875,713.5999755859375,720.010009765625,1398906
2025-10-10 17:30:00,715.2000122070312,716.469970703125,710.8001098632812,712.9099731445312,1484261
2025-10-10 18:00:00,716.2650146484375,717.0900268554688,713.5684814453125,715.0,793597
2025-10-10 18:30:00,710.8699951171875,717.672119140625,710.3599853515625,716.2587890625,689663
2025-10-10 19:00:00,712.1500244140625,712.4699096679688,708.8800048828125,710.8200073242188,828224
2025-10-10 19:30:00,712.5599975585938,714.4099731445312,711.1500244140625,712.0599975585938,550863
2025-10-10 20:00:00,710.7974853515625,712.6900024414062,709.7150268554688,712.5349731445312,815975
2025-10-10 20:30:00,711.2650146484375,712.6500244140625,709.7000122070312,711.0,559184
2025-10-10 21:00:00,709.469970703125,712.969970703125,708.9199829101562,711.2999877929688,683965
2025-10-10 21:30:00,705.4299926757812,710.5599975585938,704.6099853515625,709.4998168945312,2353506
2025-10-13 15:30:00,717.219970703125,717.5098876953125,707.6412963867188,713.010009765625,2152338
2025-10-13 16:00:00,716.6500244140625,719.9400024414062,715.25,716.9099731445312,1321921
2025-10-13 16:30:00,708.7899780273438,718.4149780273438,708.6799926757812,716.64501953125,897407
2025-10-13 17:00:00,713.8599853515625,714.3699951171875,708.0800170898438,708.780029296875,527531
2025-10-13 17:30:00,712.14501953125,714.75,711.7100219726562,714.0,304126
2025-10-13 18:00:00,714.0999755859375,714.4210205078125,711.8350219726562,712.1525268554688,317563
2025-10-13 18:30:00,714.030029296875,714.25,712.4201049804688,714.2100219726562,259573
2025-10-13 19:00:00,713.135009765625,714.8900146484375,712.1492919921875,714.0599975585938,219371
2025-10-13 19:30:00,713.530029296875,713.719970703125,712.10009765625,713.030029296875,235837
2025-10-13 20:00:00,714.9605102539062,715.489990234375,713.2733154296875,713.5800170898438,263523
2025-10-13 20:30:00,713.3300170898438,715.469970703125,713.010009765625,714.9000244140625,267628
2025-10-13 21:00:00,714.625,715.2000122070312,712.8400268554688,713.25,294221
2025-10-13 21:30:00,715.4810180664062,716.0,713.9000244140625,714.5599975585938,1050982
2025-10-14 15:30:00,708.0,708.0,699.3300170898438,708.0,1894883
2025-10-14 16:00:00,709.8980102539062,710.989990234375,707.5401000976562,708.135009765625,754567
2025-10-14 16:30:00,710.0750122070312,711.3713989257812,707.8499755859375,709.8099975585938,391174
2025-10-14 17:00:00,710.8900146484375,712.1373291015625,709.780029296875,710.0750122070312,353433
2025-10-14 17:30:00,714.77001953125,715.5399780273438,710.7949829101562,710.7949829101562,438873
2025-10-14 18:00:00,712.8699951171875,715.0762939453125,711.3200073242188,715.0,449501
2025-10-14 18:30:00,713.469970703125,714.9450073242188,711.739990234375,712.8599853515625,399870
2025-10-14 19:00:00,714.0499877929688,714.1409912109375,712.8499755859375,713.7000122070312,243586
2025-10-14 19:30:00,712.6849975585938,714.0599975585938,711.2999877929688,714.0599975585938,266393
2025-10-14 20:00:00,711.2100219726562,712.9899291992188,710.2999877929688,712.9899291992188,244088
2025-10-14 20:30:00,711.3499755859375,711.6199951171875,710.4000244140625,711.3900146484375,252457
2025-10-14 21:00:00,711.52001953125,712.7399291992188,711.20458984375,711.4199829101562,278944
2025-10-14 21:30:00,708.77001953125,711.7769775390625,704.8599853515625,711.6199951171875,1297305
2025-10-15 15:30:00,719.2600708007812,720.0150146484375,713.25,716.8599853515625,1692329
2025-10-15 16:00:00,721.1749877929688,723.0499877929688,718.7200927734375,719.4149780273438,927615
2025-10-15 16:30:00,723.2050170898438,723.9000244140625,720.5499877929688,721.239990234375,730256
2025-10-15 17:00:00,719.27001953125,723.739990234375,717.5999755859375,723.2899780273438,815157
2025-10-15 17:30:00,715.5,719.9400024414062,713.5750122070312,719.2999877929688,532758
2025-10-15 18:00:00,717.6199951171875,718.75,715.4000244140625,715.4500122070312,428225
2025-10-15 18:30:00,714.989990234375,718.3599853515625,714.5800170898438,717.4299926757812,260866
2025-10-15 19:00:00,712.3499755859375,714.9249877929688,709.510009765625,714.8800048828125,493830
2025-10-15 19:30:00,716.10498046875,716.75,712.1199951171875,712.5549926757812,291240
2025-10-15 20:00:00,716.3699951171875,717.1400146484375,714.9000244140625,716.1500244140625,262429
2025-10-15 20:30:00,717.719970703125,718.6199951171875,716.1099853515625,716.4199829101562,263993
2025-10-15 21:00:00,716.6799926757812,718.2000122070312,716.6099853515625,717.807373046875,256210
2025-10-15 21:30:00,717.780029296875,717.780029296875,714.8900146484375,716.6799926757812,958803
2025-10-16 15:30:00,722.25,725.489990234375,717.489990234375,717.5599975585938,1411172
2025-10-16 16:00:00,719.9301147460938,724.5900268554688,719.260009765625,722.2999877929688,624722
2025-10-16 16:30:00,721.0900268554688,722.0,719.02001953125,719.8350219726562,390447
2025-10-16 17:00:00,719.125,722.114990234375,718.6099853515625,721.2999877929688,396515
2025-10-16 17:30:00,718.010009765625,720.3989868164062,717.0499877929688,719.0700073242188,450201
2025-10-16 18:00:00,713.1500244140625,717.9998779296875,712.8001098632812,717.72998046875,418659
2025-10-16 18:30:00,713.239990234375,713.3300170898438,709.5401000976562,712.5,515919
2025-10-16 19:00:00,711.9500122070312,713.780029296875,710.1300048828125,713.3400268554688,463526
2025-10-16 19:30:00,709.8049926757812,712.72998046875,708.3800048828125,711.8200073242188,496675
2025-10-16 20:00:00,705.4365234375,709.5900268554688,703.8800048828125,709.5900268554688,579316
2025-10-16 20:30:00,709.0399780273438,709.75,704.3599853515625,705.4349975585938,462997
2025-10-16 21:00:00,708.5599975585938,710.5,706.9100952148438,708.7050170898438,425487
2025-10-16 21:30:00,712.0599975585938,713.0,707.7239990234375,708.5599975585938,963254
2025-10-17 15:30:00,710.280029296875,714.8699951171875,706.1199951171875,707.0750122070312,2176593
2025-10-17 16:00:00,713.8200073242188,715.739990234375,708.510009765625,710.280029296875,818475
2025-10-17 16:30:00,708.8099975585938,713.989990234375,707.9400024414062,713.7050170898438,552332
2025-10-17 17:00:00,708.9603881835938,711.469970703125,707.3599853515625,708.8099975585938,753009
2025-10-17 17:30:00,709.219970703125,709.989990234375,706.8099975585938,708.894775390625,503287
2025-10-17 18:00:00,712.6900024414062,713.5900268554688,709.2000122070312,709.219970703125,618216
2025-10-17 18:30:00,711.8452758789062,713.6900024414062,710.1408081054688,712.9000244140625,252075
2025-10-17 19:00:00,711.8499755859375,712.530029296875,710.4500122070312,711.635009765625,391936
2025-10-17 19:30:00,714.594970703125,714.9500122070312,711.1500854492188,711.7000732421875,917914
2025-10-17 20:00:00,716.3200073242188,716.8300170898438,713.7999877929688,714.594970703125,949052
2025-10-17 20:30:00,715.8800048828125,717.3095703125,715.8099975585938,716.5800170898438,379696
2025-10-17 21:00:00,717.1649780273438,717.5399780273438,715.4199829101562,716.0,514564
2025-10-17 21:30:00,716.6699829101562,718.5399780273438,716.010009765625,717.0700073242188,1405410
2025-10-20 15:30:00,729.4879760742188,731.2299194335938,720.1799926757812,721.25,1676327
2025-10-20 16:00:00,731.72998046875,732.27001953125,728.5,729.2883911132812,1042729
2025-10-20 16:30:00,731.3499755859375,732.3699951171875,730.2800903320312,731.6900024414062,662465
